Date,Time,Price,Source,Name
2022-01-06,01:49:19.878884,$1305,https://www.newegg.com/msi-geforce-rtx-3070-gaming-z-trio/p/N82E16814137655,MSI Gaming GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 ATX Video Card RTX 3070 GAMING Z TRIO
2022-01-06,01:49:19.878884,$1309,https://www.newegg.com/msi-geforce-rtx-3070-rtx-3070-suprim-x-8g-lhr/p/1FT-0009-008A2,"MSI GeForce RTX 3070 SUPRIM X 8G (LHR) Graphics Card, 8GB 256-bit GDDR6, PCI Express 4.0, 1×HDMI 2.1 Interface, 3×DisplayPort 1.4a Interface"
2022-01-06,01:49:19.878884,$1319,https://www.newegg.com/p/1FT-0040-00159,"Gainward GeForce RTX 3070 Ti Chasing The Wind (LHR) Video Card,8GB 256-bit GDDR6,PCI Express 4.0,1×HDMI2.1 Interface, 3×DisplayPort1.4a Interface"
2022-01-06,01:49:19.878884,$1325,https://www.newegg.com/gigabyte-geforce-rtx-3070-ti-gv-n307tgaming-oc-8gd/p/1FT-000A-002J5,"GIGABYTE GeForce RTX 3070 Ti Gaming OC 8G Graphics Card, WINDFORCE 3X Cooling System, 8GB 256-bit GDDR6X, GV-N307TGAMING OC-8GD Video Card"
2022-01-06,01:49:19.878884,$1329,https://www.newegg.com/p/1FT-0009-006C2,MSI Ventus GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 Video Card RTX 3070 Ti Ventus 3X 8G OC
2022-01-06,01:49:19.878884,$1329,https://www.newegg.com/inno3d-geforce-rtx-3070-ti-rtx3070-ti-black-gold-extreme-oc/p/1FT-000N-001G1,"INNO3D GeForce RTX 3070 TI Black Gold Extreme Edition OC (LHR) Graphics Card, 8GB 256-bit GDDR6X, PCI Express 4.0, 1×HDMI 2.1 Interface, 3×DisplayPort 1.4a Interface"
2022-01-06,01:49:19.878884,$1335,https://www.newegg.com/gigabyte-geforce-rtx-3070-ti-gv-n307teagle-oc-8gd/p/N82E16814932444,GIGABYTE Eagle GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 ATX Video Card GV-N307TEAGLE OC-8GD
2022-01-06,01:49:19.878884,$1335,https://www.newegg.com/asus-geforce-rtx-3070-rog-strix-rtx3070-o8g-gaming/p/N82E16814126458,ASUS ROG Strix GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 Video Card ROG-STRIX-RTX3070-O8G-GAMING
2022-01-06,01:49:19.878884,$1335,https://www.newegg.com/p/1FT-000A-002J9,GIGABYTE Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 ATX Video Card GV-N307TGAMING OC-8GD
2022-01-06,01:49:19.878884,$1335,https://www.newegg.com/p/1FT-00DM-00012,COLORFUL iGame GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card RTX 3070 Ti Ultra W OC 8G
2022-01-06,01:49:19.878884,$1339,https://www.newegg.com/p/1FT-00DS-00035,"GIGABYTE Eagle GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 ATX Video Card GV-N307TEAGLE OC-8GD, LHR Version"
2022-01-06,01:49:19.878884,$1342,https://www.newegg.com/asus-geforce-rtx-3070-ti-tuf-rtx3070ti-o8g-gaming/p/N82E16814126512,ASUS TUF Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 Video Card TUF-RTX3070TI-O8G-GAMING
2022-01-06,01:49:19.878884,$1342,https://www.newegg.com/p/1FT-0009-008G0,GDDR6 GeForce RTX™ 3070 VENTUS 2X 8G OC LHR Graphics Card 14000MHz GDDR6 8GB PCI Express 4.0 16X RTX
2022-01-06,01:49:19.878884,$1348,https://www.newegg.com/asus-geforce-rtx-3070-rog-strix-rtx3070-o8g-v2-gaming/p/N82E16814126518,ASUS ROG Strix GeForce RTX 3070 V2 OC Edition 8GB GDDR6 PCI Express 4.0 Video Card ROG-STRIX-RTX3070-O8G-V2-GAMING (LHR)
2022-01-06,01:49:19.878884,$1352,https://www.newegg.com/gigabyte-geforce-rtx-3070-ti-gv-n307tvision-oc-8g/p/N82E16814932442,GIGABYTE Vision GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 ATX Video Card GV-N307TVISION OC-8GD
2022-01-06,01:49:19.878884,$1361,https://www.newegg.com/p/1FT-0009-005Z9,MSI Gaming GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 Video Card RTX 3070 Ti Gaming X Trio 8G
2022-01-06,01:49:19.878884,$1366,https://www.newegg.com/p/1FT-0009-008D1,MSI Gaming GeForce RTX 3070 8GB GDDR6 PCI Express 4.0 x16 ATX Video Card RTX 3070 Gaming Z Trio LHR
2022-01-06,01:49:19.878884,$1369,https://www.newegg.com/p/1FT-0009-008B8,MSI Gaming GeForce RTX 3070 LHR 8GB GDRR6 256-Bit HDMI/DP Nvlink Torx Fan 4 RGB Ampere Architecture
2022-01-06,01:49:19.878884,$1369,https://www.newegg.com/p/1FT-000A-003X3,GDDR6 Gigabyte GeForce RTX 3070 VISION OC 8G 256bit PCI Express 4.0 16X Gaming Graphics Card LHR RTX
2022-01-06,01:49:19.878884,$1369,https://www.newegg.com/p/1FT-000A-003W2,GDDR6 Gigabyte GeForce RTX 3070 VISION OC 8G Graphics Card 1?4000MHz 6pin+8pin RTX 3070 Gaming Video
2022-01-06,01:49:19.878884,$1374,https://www.newegg.com/p/1FT-000A-003S8,GIGABYTE AORUS RTX 3070 MASTER 8G Gaming Graphics Card Support OverClock
2022-01-06,01:49:19.878884,$1374,https://www.newegg.com/p/1FT-000A-003S4,GIGABYTE RTX 3070 8G NVIDIA Graphics
2022-01-06,01:49:19.878884,$1379,https://www.newegg.com/p/1FT-000A-002B7,GIGABYTE Vision GeForce RTX 3070 Ti 8GB GDDR6X PCI Express 4.0 x16 ATX Video Card GV-N307TVISION OC-8GD
2022-01-06,01:49:19.878884,$1379,https://www.newegg.com/p/1FT-0040-00160,"Gainward GeForce RTX 3070 Ti Glare OC (LHR) Video Card,8GB 256-bit GDDR6,PCI Express 4.0,1×HDMI2.1 Interface, 3×DisplayPort1.4a Interface"
